Date,Temperatur,Hujan,Arah Angin,Kelembaban,UV,Kecepatan Angin,Tekanan Udara,hari_ke,month,hour
9/20/2022 22:00,24.7,0,5.375614096,94.92,0,2.48,1009.28,259.3972603,9,22
9/20/2022 23:00,24.54,0,5.323254219,94.92,0,1.99,1009.14,259.3972603,9,23
9/21/2022 0:00,24.4,0,5.358160804,94.92,0,2.03,1008.9,260.3835616,9,0
9/21/2022 1:00,24.4,0,5.358160804,94.92,0,0.51,1007.96,260.3835616,9,1
9/21/2022 2:00,24.1,0,3.874630939,94.92,0,0.45,1007.5,260.3835616,9,2
9/21/2022 3:00,24.1,0,0,94.92,0,0.08,1007.46,260.3835616,9,3
9/21/2022 4:00,23.9,0,6.23082543,94.92,0,2.78,1007.56,260.3835616,9,4
9/21/2022 5:00,24,0,5.567600314,94.92,0,4.46,1007.92,260.3835616,9,5
9/21/2022 6:00,24,0,2.809980096,94.92,0.07,4.69,1008.32,260.3835616,9,6
9/21/2022 7:00,25.4,0,4.956735076,94.92,0.75,4.03,1009.1,260.3835616,9,7
9/21/2022 8:00,28,0,3.874630939,90.46,1.84,10.25,1009.7,260.3835616,9,8
9/21/2022 9:00,28.9,0,3.403392041,84.56,2.56,12.88,1009.8,260.3835616,9,9
9/21/2022 10:00,30.5,0,2.879793266,75.38,2.16,16.56,1009.4,260.3835616,9,10
9/21/2022 11:00,30.9,0,2.391101075,72.68,2.12,22.61,1008.54,260.3835616,9,11
9/21/2022 12:00,32,0,2.775073511,65.62,2.4,25.99,1007.8,260.3835616,9,12
9/21/2022 13:00,32.6,0,2.932153143,62.04,3.48,28.11,1006.74,260.3835616,9,13
9/21/2022 14:00,33.8,0,1.850049007,60.46,4.67,33.67,1005.82,260.3835616,9,14
9/21/2022 15:00,33.3,0,1.308996939,61.94,3.24,40.64,1005.32,260.3835616,9,15
9/21/2022 16:01,32.18,0,2.00712864,63.83,1.845,36.565,1005.55,260.3835616,9,16
9/21/2022 17:00,31.06,0,2.705260341,65.72,0.45,32.49,1005.78,260.3835616,9,17
9/21/2022 18:00,28.1,0,2.00712864,80.88,0,16.66,1006.9,260.3835616,9,18
9/21/2022 19:00,26.22,0,1.815142422,91.6,0,8.09,1007.8,260.3835616,9,19
9/21/2022 20:00,25.56,0,1.064650844,94.9,0,4.09,1008.56,260.3835616,9,20
9/21/2022 21:00,25.02,0,0.261799388,94.92,0,1.68,1009.22,260.3835616,9,21
9/21/2022 22:00,25.4,0,0.261799388,94.92,0,1.3,1009.62,260.3835616,9,22
9/21/2022 23:00,24.6,0,3.403392041,94.92,0,0.71,1009.5,260.3835616,9,23
9/22/2022 0:00,24,0,0.261799388,94.92,0,1.88,1008.96,261.369863,9,0
9/22/2022 1:00,24.3,0,0.06981317,94.92,0,0.75,1008.3,261.369863,9,1
9/22/2022 2:00,24.4,0,3.420845334,94.92,0,0.39,1007.9,261.369863,9,2
9/22/2022 3:00,24,0,4.468042885,94.92,0,1.34,1007.44,261.369863,9,3
9/22/2022 4:00,23.96,0,5.044001538,94.92,0,0.49,1007.4,261.369863,9,4
9/22/2022 5:00,23.8,0,0.523598776,94.92,0,3.6,1007.96,261.369863,9,5
9/22/2022 6:00,24,0,5.969026042,94.92,0.08,0.68,1008.02,261.369863,9,6
9/22/2022 7:00,25.8,0,4.71238898,94.92,0.78,4.67,1008.76,261.369863,9,7
9/22/2022 8:00,28.1,0,3.665191429,84.58,1.39,9.93,1009.6,261.369863,9,8
9/22/2022 9:00,30.04,0,3.298672286,74.8,3.25,11.11,1010,261.369863,9,9
9/22/2022 10:00,31.3,0,5.358160804,69.38,2.29,11.75,1009.34,261.369863,9,10
9/22/2022 11:00,31.54,0,5.471607205,68.54,6.34,12.39,1008.09,261.369863,9,11
9/22/2022 12:00,31.78,0,5.585053606,67.7,1.44,13.03,1006.84,261.369863,9,12
9/22/2022 13:00,31.38,0,2.862339973,71.2,1.73,27.35,1005.78,261.369863,9,13
9/22/2022 14:00,30.1,0,2.827433388,74.58,0.63,20.19,1005.52,261.369863,9,14
9/22/2022 15:00,27.1,0,0.471238898,89.14,1.52,37.11,1005.5,261.369863,9,15
9/22/2022 16:00,28.5,0,0.471238898,87.74,1.25,33.05,1005.18,261.369863,9,16
9/22/2022 17:00,28,0,0.628318531,82.78,0.34,17.27,1006.2,261.369863,9,17
9/22/2022 18:00,26.4,0,2.705260341,88.9,0,9.12,1006.8,261.369863,9,18
9/22/2022 19:00,25.96,0,2.792526803,92.94,0,1.79,1007.4,261.369863,9,19
9/22/2022 20:00,25.2,0,6.143558967,94.92,0,1.35,1007.9,261.369863,9,20
9/22/2022 21:00,24.7,0,5.864306287,94.92,0,1.7,1008.88,261.369863,9,21
9/22/2022 22:00,24.5,0,0.331612558,94.92,0,0.92,1009.48,261.369863,9,22
9/22/2022 23:00,24.06,0,0,94.92,0,5.38,1009.32,261.369863,9,23
9/23/2022 0:00,23.7,0,0,94.92,0,8.74,1008.62,262.3561644,9,0
9/23/2022 1:00,23.5,0,4.345869837,94.92,0,5.96,1008.28,262.3561644,9,1
9/23/2022 2:00,23.4,0,5.654866776,94.92,0,3.32,1007.96,262.3561644,9,2
9/23/2022 3:00,23.2,0,3.926990817,94.92,0,3.46,1007.32,262.3561644,9,3
9/23/2022 4:00,23,0,5.218534463,94.92,0,3.67,1007.42,262.3561644,9,4
9/23/2022 5:00,22.8,0,0.244346095,94.92,0,3.38,1007.76,262.3561644,9,5
9/23/2022 6:00,22.8,0,3.752457892,94.92,0.07,1.03,1007.9,262.3561644,9,6
9/23/2022 7:00,23.58,0,6.213372137,94.92,0.59,1.38,1008.3,262.3561644,9,7
9/23/2022 8:00,26.5,0,0,93.2,1.38,13.11,1008.78,262.3561644,9,8
9/23/2022 9:00,28.88,0,6.038839212,80.98,2.47,6.9,1009.38,262.3561644,9,9
9/23/2022 10:00,29.4,0,0,79.82,1.94,7.48,1009.42,262.3561644,9,10
9/23/2022 11:00,30.8,0,3.141592654,74.52,2.6,6.51,1009.08,262.3561644,9,11
9/23/2022 12:00,31.3,0,2.827433388,69.52,3.22,13.23,1008.5,262.3561644,9,12
9/23/2022 13:00,30.8,0,0.488692191,74.14,2.03,26.81,1007.16,262.3561644,9,13
9/23/2022 14:00,30.3,0,0.750491578,77.58,1.63,30.14,1005.82,262.3561644,9,14
9/23/2022 15:00,30.28,0,0.453785606,75.42,1.6,29.06,1005.4,262.3561644,9,15
9/23/2022 16:00,30.2,0,0.575958653,75.38,0.99,30.12,1005.4,262.3561644,9,16
9/23/2022 17:00,28.88,0,1.151917306,83.96,0.39,30.98,1006.34,262.3561644,9,17
9/23/2022 18:00,27.44,0,1.099557429,91.44,0,23.56,1007.02,262.3561644,9,18
9/23/2022 19:00,26.7,0,0.733038286,86.34,0,10.82,1008.1,262.3561644,9,19
9/23/2022 20:00,25.8,0,2.548180708,89.08,0,1.32,1008.62,262.3561644,9,20
9/23/2022 21:00,25.1,0,3.351032164,91,0,5.79,1009.18,262.3561644,9,21
9/23/2022 22:00,24.88,0,2.792526803,91.28,0,2.99,1008.96,262.3561644,9,22
9/23/2022 23:00,24.5,0,4.22369679,93.96,0,3.01,1008.62,262.3561644,9,23
9/24/2022 0:00,24.5,0,3.420845334,94.92,0,12.33,1007.64,263.3424658,9,0
9/24/2022 1:00,24.4,0,3.525565089,94.92,0,16.02,1006.38,263.3424658,9,1
9/24/2022 2:00,24.5,0,3.420845334,94.92,0,19.26,1006.16,263.3424658,9,2
9/24/2022 3:00,24.5,0,3.420845334,94.92,0,12.92,1005.9,263.3424658,9,3
9/24/2022 4:00,24.34,0,3.263765701,94.92,0,3.08,1005.92,263.3424658,9,4
9/24/2022 5:00,23.96,0,3.403392041,94.92,0,3.41,1006.58,263.3424658,9,5
9/24/2022 6:00,23.7,0,0,94.92,0.07,5.79,1007.4,263.3424658,9,6
9/24/2022 7:00,26.1,0,0,94.92,0.6,4.83,1007.82,263.3424658,9,7
9/24/2022 8:00,27.4,0,4.590215933,86.48,1.2,9.2,1008.2,263.3424658,9,8
9/24/2022 9:00,29.56,0,3.141592654,80.54,2.51,11.59,1008.28,263.3424658,9,9
9/24/2022 10:00,30.3,0,2.949606436,76.9,3.21,14.59,1008.78,263.3424658,9,10
9/24/2022 11:00,32.1,0,2.914699851,69.12,4.23,12.41,1007.8,263.3424658,9,11
9/24/2022 12:00,28,0.2,0.959931089,92.52,2.09,17.04,1007.26,263.3424658,9,12
9/24/2022 13:00,25,0,0.471238898,94.92,0.67,48.48,1006.96,263.3424658,9,13
9/24/2022 14:00,27.8,0,0.436332313,85.02,2.37,33.55,1005.9,263.3424658,9,14
9/24/2022 15:00,28.26,0,0.488692191,85.9,1.71,27.68,1005.28,263.3424658,9,15
9/24/2022 16:00,27.7,0,0.296705973,90.92,0.95,32.71,1004.64,263.3424658,9,16
9/24/2022 17:00,27.27,0,0.27925268,92.92,0.475,23.37,1005.613333,263.3424658,9,17
9/24/2022 18:00,26.84,0,0.261799388,94.92,0,14.03,1006.586667,263.3424658,9,18
9/24/2022 19:00,26.36,0,0.244346095,94.92,0,15,1007.56,263.3424658,9,19
9/24/2022 20:00,25.9,0,0,94.92,0,4.91,1008.48,263.3424658,9,20
9/24/2022 21:00,25.1,0,6.213372137,94.92,0,5.98,1009.18,263.3424658,9,21
9/24/2022 22:00,24.7,0,3.132866007,94.92,0,5.925,1009.27,263.3424658,9,22
9/24/2022 23:00,24.3,0,0.052359878,94.92,0,5.87,1009.36,263.3424658,9,23
9/25/2022 0:00,23.74,0,0.244346095,94.92,0,7.33,1008.62,264.3287671,9,0
9/25/2022 1:00,23.8,0,0,94.92,0,6.95,1007.92,264.3287671,9,1
9/25/2022 2:00,23.7,0,0,94.92,0,5.99,1007.2,264.3287671,9,2
9/25/2022 3:00,23.14,0,0.314159265,94.92,0,4.46,1007,264.3287671,9,3
9/25/2022 4:00,23.08,0,0.314159265,94.92,0,1.77,1006.94,264.3287671,9,4
9/25/2022 5:00,23.48,0,2.530727415,94.92,0,0.76,1007.3,264.3287671,9,5
9/25/2022 6:00,23.5,0,2.722713633,94.92,0.08,5.43,1007.44,264.3287671,9,6
9/25/2022 7:00,24.22,0,0.41887902,94.92,0.49,3.83,1008.18,264.3287671,9,7
9/25/2022 8:00,26.8,0,3.333578871,90.88,1.73,5.58,1008.3,264.3287671,9,8
9/25/2022 9:00,27.7,0,3.368485456,85.02,2.26,17.6,1009.28,264.3287671,9,9
9/25/2022 10:00,28.6,0,2.932153143,81.62,1.78,17.6,1009.1,264.3287671,9,10
9/25/2022 11:00,28.54,0,2.932153143,81.74,1.78,16.93,1008.9,264.3287671,9,11
9/25/2022 12:00,29.6,0,2.879793266,76.28,1.49,13.92,1007.88,264.3287671,9,12
9/25/2022 13:00,30.3,0,3.438298626,72.82,3.09,14.46,1006.64,264.3287671,9,13
9/25/2022 14:00,32.7,0,0,68.08,4.71,11.56,1005.44,264.3287671,9,14
9/25/2022 15:00,31.7,0,2.984513021,69.96,1.86,19.13,1004.1,264.3287671,9,15
9/25/2022 16:00,30.9,0,2.932153143,75.6,1.21,21.56,1003.86,264.3287671,9,16
9/25/2022 17:00,30.64,0,2.914699851,70.2,0.4,27.71,1004.56,264.3287671,9,17
9/25/2022 18:00,28.7,0,2.635447171,81.64,0,10.08,1005.72,264.3287671,9,18
9/25/2022 19:00,27.22,0,6.143558967,90.04,0,3.89,1006.64,264.3287671,9,19
9/25/2022 20:00,26.8,0,3.403392041,92.4,0,2.09,1007.74,264.3287671,9,20
9/25/2022 21:00,25.1,0,2.862339973,94.92,0,5.71,1008.74,264.3287671,9,21
9/25/2022 22:00,24.9,0,0.20943951,94.92,0,4.33,1009.38,264.3287671,9,22
9/25/2022 23:00,24.3,0,0.20943951,94.92,0,1.78,1009.18,264.3287671,9,23
9/26/2022 0:00,24.1,0,5.358160804,94.92,0,2.22,1008.68,265.3150685,9,0
9/26/2022 1:00,24.8,0,5.358160804,94.92,0,3.67,1008.08,265.3150685,9,1
9/26/2022 2:00,24.3,0,3.420845334,94.92,0,4.52,1007.36,265.3150685,9,2
9/26/2022 3:00,24.4,0,4.71238898,94.92,0,6.33,1007.04,265.3150685,9,3
9/26/2022 4:00,23.7,0,4.590215933,94.92,0,4.605,1007.22,265.3150685,9,4
9/26/2022 5:00,23.4,0,4.468042885,94.92,0,2.88,1007.4,265.3150685,9,5
9/26/2022 6:00,23.22,0,4.258603375,94.92,0.08,2.67,1007.64,265.3150685,9,6
9/26/2022 7:00,25.34,0,3.595378259,94.92,0.62,3.43,1008.1,265.3150685,9,7
9/26/2022 8:00,27.4,0,3.612831552,88.82,1.26,13.39,1009.06,265.3150685,9,8
9/26/2022 9:00,29.56,0,3.368485456,82.8,2,25.89,1009.06,265.3150685,9,9
9/26/2022 11:00,32.4,0,2.932153143,67.04,2.27,20.99,1007.54,265.3150685,9,11
9/26/2022 12:00,33.2,0,3.001966313,63.34,2.89,21.47,1006.58,265.3150685,9,12
9/26/2022 13:00,33.3,0,2.914699851,63.54,6.1,22.91,1005.78,265.3150685,9,13
9/26/2022 14:00,33.9,0,2.897246558,62.84,4.22,23.35,1004.72,265.3150685,9,14
9/26/2022 15:00,33.2,0,2.897246558,62.52,2.49,21.6,1004.2,265.3150685,9,15
9/26/2022 16:00,33.46,0,2.914699851,62.66,1.17,23.49,1004.18,265.3150685,9,16
9/26/2022 17:00,31.4,0,2.757620218,70.02,0.4,26.67,1004.4,265.3150685,9,17
9/26/2022 18:00,29.3,0,2.827433388,77.2,0,19.77,1005.24,265.3150685,9,18
9/26/2022 19:00,28.02,0,2.914699851,84,0,13.26,1005.94,265.3150685,9,19
9/26/2022 20:00,26.84,0,2.949606436,90.64,0,16.19,1007,265.3150685,9,20
9/26/2022 21:00,26.27,0,2.932153143,92.78,0,12.425,1007.39,265.3150685,9,21
9/26/2022 22:00,25.7,0,2.914699851,94.92,0,8.66,1007.78,265.3150685,9,22
9/26/2022 23:00,24.96,0,3.141592654,94.92,0,4.56,1007.36,265.3150685,9,23
9/27/2022 0:00,24.6,0,3.926990817,94.92,0,2.16,1006.98,266.3013699,9,0
9/27/2022 1:00,24.2,0,4.08407045,94.92,0,2.63,1006.32,266.3013699,9,1
9/27/2022 2:00,23.66,0,0.244346095,94.92,0,0.2,1005.88,266.3013699,9,2
9/27/2022 3:00,23.4,0,0.261799388,94.92,0,0.37,1005.82,266.3013699,9,3
9/27/2022 4:00,23.2,0,5.497787144,94.92,0,2.03,1005.72,266.3013699,9,4
9/27/2022 5:00,22.96,0,2.879793266,94.92,0,2.84,1006.08,266.3013699,9,5
9/27/2022 6:00,23.36,0,2.914699851,94.92,0.09,0.76,1006.4,266.3013699,9,6
9/27/2022 7:00,25.4,0,2.879793266,94.92,0.68,5.15,1006.98,266.3013699,9,7
9/27/2022 8:00,27.74,0,2.914699851,87.42,1.29,14.56,1007.5,266.3013699,9,8
9/27/2022 9:00,29.8,0,2.967059728,80.42,2,18,1007.52,266.3013699,9,9
9/27/2022 10:00,31.4,0,3.316125579,72.74,2.79,16.5,1007.04,266.3013699,9,10
9/27/2022 11:00,32.46,0,2.827433388,66.56,6.45,15.87,1006.42,266.3013699,9,11
9/27/2022 12:00,32.5,0,2.513274123,65.08,2.46,19.43,1005.48,266.3013699,9,12
9/27/2022 13:00,34.3,0,2.635447171,58.54,5.92,24.9,1004.24,266.3013699,9,13
9/27/2022 14:00,34,0,1.186823891,59.64,1.48,26.81,1003.58,266.3013699,9,14
9/27/2022 15:00,33.4,0,1.832595715,60.5,0.58,27.5,1003.06,266.3013699,9,15
9/27/2022 16:00,32.1,0,0,65.48,1.08,19.38,1003.02,266.3013699,9,16
9/27/2022 17:00,28.9,0,0,77.12,0.37,31.82,1003.42,266.3013699,9,17
9/27/2022 18:00,28.2,0,0.698131701,83.52,0,10.16,1003.8,266.3013699,9,18
9/27/2022 19:00,27.2,0,0.925024504,91,0,10.57,1004.72,266.3013699,9,19
9/27/2022 20:00,26.7,0,2.879793266,90.3,0,10.5,1005.58,266.3013699,9,20
9/27/2022 21:00,26.4,0,2.914699851,92.44,0,11.24,1005.84,266.3013699,9,21
9/27/2022 22:00,26.1,0,2.687807048,94.8,0,1.35,1006.3,266.3013699,9,22
9/27/2022 23:00,25.6,0,3.490658504,94.92,0,6.72,1006.3,266.3013699,9,23
9/28/2022 0:00,25.2,0,3.141592654,94.92,0,6.72,1006.12,267.2876712,9,0
9/28/2022 1:00,24.96,0,2.967059728,94.92,0,8.4,1005.72,267.2876712,9,1
9/28/2022 2:00,24.5,0,5.445427266,94.92,0,0.67,1005.3,267.2876712,9,2
9/28/2022 3:00,23.8,0,5.445427266,94.92,0,2.38,1005.28,267.2876712,9,3
9/28/2022 4:00,23.9,0,0,94.92,0,1.45,1005.04,267.2876712,9,4
9/28/2022 5:00,23.7,0,5.305800926,94.92,0,1.37,1005.54,267.2876712,9,5
9/28/2022 6:00,23.6,0,5.305800926,94.92,0.09,0.09,1006,267.2876712,9,6
9/28/2022 7:00,25.36,0,2.705260341,94.92,0.68,0.61,1006.8,267.2876712,9,7
9/28/2022 8:00,27.5,0,2.967059728,92.18,1.18,12.34,1007.1,267.2876712,9,8
9/28/2022 9:00,29.5,0,3.455751919,81.04,1.96,19.05,1007.08,267.2876712,9,9
9/28/2022 10:00,30.7,0,2.740166926,73.28,4.94,18.8,1006.58,267.2876712,9,10
9/28/2022 11:00,33.2,0,2.862339973,63.5,7.6,19.2,1005.4,267.2876712,9,11
9/28/2022 12:00,32.3,0,1.902408885,65.82,1.94,20.16,1004.4,267.2876712,9,12
9/28/2022 13:00,33.52,0,2.897246558,60.14,3.46,17.89,1003.1,267.2876712,9,13
9/28/2022 14:00,33.3,0,2.879793266,59.06,2.27,21.22,1002.16,267.2876712,9,14
9/28/2022 15:00,32.76,0,2.775073511,61.1,1.6,25.12,1001.9,267.2876712,9,15
9/28/2022 16:00,32.7,0,2.14675498,63.46,1.15,28.61,1001.88,267.2876712,9,16
9/28/2022 17:00,31,0,2.670353756,71.88,0.38,28.05,1002.5,267.2876712,9,17
9/28/2022 18:00,29,0,2.705260341,77.46,0,20.46,1003.4,267.2876712,9,18
9/28/2022 19:00,27,0,1.308996939,88.74,0,8.16,1004.3,267.2876712,9,19
9/28/2022 20:00,26.5,0,1.134464014,91.3,0,3.1,1005.44,267.2876712,9,20
9/28/2022 21:00,27,0,2.28638132,89.6,0,1.6,1006.24,267.2876712,9,21
9/28/2022 22:00,26.2,0,1.815142422,94.92,0,2.72,1006.4,267.2876712,9,22
9/28/2022 23:00,25.8,0,1.692969374,94.92,0,2.89,1006.44,267.2876712,9,23
9/29/2022 0:00,25.9,0,5.637413484,94.92,0,4.26,1006.2,268.2739726,9,0
9/29/2022 1:00,25.3,0,2.705260341,94.92,0,4.41,1005.52,268.2739726,9,1
9/29/2022 2:00,24.8,0,2.809980096,94.92,0,5.33,1005.08,268.2739726,9,2
9/29/2022 3:00,24.7,0,2.879793266,94.92,0,7.1,1005,268.2739726,9,3
9/29/2022 4:00,24.1,0,5.183627878,94.92,0,0.93,1004.84,268.2739726,9,4
9/29/2022 5:00,24,0,2.757620218,94.92,0,0.12,1005.56,268.2739726,9,5
9/29/2022 6:00,23.9,0,3.543018382,94.92,0.09,2.06,1005.84,268.2739726,9,6
9/29/2022 7:00,24.5,0,5.497787144,94.92,0.45,3.21,1006.26,268.2739726,9,7
9/29/2022 8:00,26.34,0,5.305800926,94.38,1.24,6.66,1006.96,268.2739726,9,8
9/29/2022 9:00,28.5,0,3.385938749,86.9,2.23,12.96,1007.6,268.2739726,9,9
9/29/2022 10:00,30,0,2.844886681,79.06,3.38,13.71,1007.12,268.2739726,9,10
9/29/2022 11:00,31.2,0,2.617993878,72.08,1.87,18.68,1006.3,268.2739726,9,11
9/29/2022 12:00,32.2,0,2.303834613,65.32,2.26,20.88,1005.48,268.2739726,9,12
9/29/2022 13:00,32.9,0,2.897246558,61.78,2.88,24.44,1004.62,268.2739726,9,13
9/29/2022 14:00,33.9,0,1.570796327,60.46,1.88,29.48,1003.92,268.2739726,9,14
9/29/2022 15:00,32.4,0,1.8675023,65.58,1.61,32.81,1003.6,268.2739726,9,15
9/29/2022 16:00,32,0,1.535889742,70.5,1.15,33.07,1003.7,268.2739726,9,16
9/29/2022 17:00,30.5,0,1.378810109,74.64,0.45,34.8,1004.2,268.2739726,9,17
9/29/2022 18:00,28.8,0,1.326450232,81.08,0,26.18,1004.86,268.2739726,9,18
9/29/2022 19:00,27,0,0.785398163,92.38,0,9.2,1005.38,268.2739726,9,19
9/29/2022 20:00,26.84,0,2.164208272,93,0,2.55,1005.92,268.2739726,9,20
9/29/2022 21:00,26.3,0,2.635447171,94.92,0,2.07,1006.18,268.2739726,9,21
9/29/2022 22:00,25.8,0,2.635447171,94.92,0,2.02,1006.52,268.2739726,9,22
9/29/2022 23:00,25.78,0,2.705260341,94.92,0,4.27,1006.7,268.2739726,9,23
9/30/2022 0:00,25.1,0,6.213372137,94.92,0,0.51,1006.62,269.260274,9,0
9/30/2022 1:00,24.8,0,2.827433388,94.92,0,0.1,1006.36,269.260274,9,1
9/30/2022 2:00,24.44,0,3.281218994,94.92,0,0.33,1005.98,269.260274,9,2
9/30/2022 3:00,24.3,0,3.298672286,94.92,0,0.09,1006.1,269.260274,9,3
9/30/2022 4:00,24.28,0,3.577924967,94.92,0,0.46,1006.4,269.260274,9,4
9/30/2022 5:00,24,0,2.49582083,94.92,0,0.1,1006.84,269.260274,9,5
9/30/2022 6:00,23.9,0,5.637413484,94.92,0.09,0.29,1007.26,269.260274,9,6
9/30/2022 7:00,25.4,0,0.41887902,94.92,0.63,3,1007.52,269.260274,9,7
9/30/2022 8:00,28.2,0,5.445427266,90.8,1.35,7.96,1007.98,269.260274,9,8
9/30/2022 9:00,29.6,0,3.333578871,83.62,0.84,15.71,1007.92,269.260274,9,9
9/30/2022 10:00,30.7,0,2.914699851,78.9,2.1,23.7,1007.92,269.260274,9,10
9/30/2022 11:00,30.2,0,2.670353756,79.56,3.41,25.92,1007.3,269.260274,9,11
9/30/2022 12:00,27.4,0,2.792526803,88.64,1.67,37.92,1007.02,269.260274,9,12
9/30/2022 13:00,31.48,0,2.687807048,71.6,3.05,26.77,1005.6,269.260274,9,13
9/30/2022 14:00,31,0,2.844886681,75.88,3.24,25.17,1004.7,269.260274,9,14
9/30/2022 15:00,30.6,0,2.722713633,75.92,0.56,25.04,1004.32,269.260274,9,15
9/30/2022 16:00,31.78,0,2.583087293,71.88,0.63,25.01,1004.4,269.260274,9,16
9/30/2022 17:00,29.88666667,0,2.408554368,79.56,0.42,18.44333333,1005.146667,269.260274,9,17
9/30/2022 18:00,27.99333333,0,2.234021443,87.24,0.21,11.87666667,1005.893333,269.260274,9,18
9/30/2022 19:00,26.1,0.8,2.059488517,94.92,0,5.31,1006.64,269.260274,9,19
9/30/2022 20:00,25.4,0.2,0,94.92,0,10.44,1007.22,269.260274,9,20
9/30/2022 21:00,25.1,0,0,94.92,0,7.55,1007.9,269.260274,9,21
9/30/2022 22:00,25.08,0,5.637413484,94.92,0,2.64,1008.5,269.260274,9,22
9/30/2022 23:00,25.1,0,0,94.92,0,5.26,1008.5,269.260274,9,23
10/1/2022 0:00,24.9,0,5.253441049,94.92,0,2.07,1007.64,270.2465753,10,0
10/1/2022 1:00,23.9,2.4,5.445427266,94.92,0,22.31,1007.12,270.2465753,10,1
10/1/2022 2:00,23.8,0,6.038839212,94.92,0,0.92,1006.32,270.2465753,10,2
10/1/2022 3:00,23.9,0,3.804817769,94.92,0,2.22,1006.1,270.2465753,10,3
10/1/2022 4:00,23.9,0,3.787364477,94.92,0,7.18,1006.48,270.2465753,10,4
10/1/2022 5:00,23.7,0,3.298672286,94.92,0,8.31,1007.1,270.2465753,10,5
10/1/2022 6:00,23.7,0,3.752457892,94.92,0.11,13.83,1007.4,270.2465753,10,6
10/1/2022 7:00,25,0,3.874630939,94.92,0.73,13.36,1007.78,270.2465753,10,7
10/1/2022 8:00,27.5,0,5.183627878,94.92,1.3,10.56,1008.1,270.2465753,10,8
10/1/2022 9:00,29.92,0,2.967059728,85.4,2.3,11.07,1008.1,270.2465753,10,9
10/1/2022 10:00,30.8,0,2.757620218,79.44,5,20.37,1007.92,270.2465753,10,10
10/1/2022 11:00,31.4,0,0.890117919,73.2,1.86,17.38,1007.08,270.2465753,10,11
10/1/2022 12:00,24.7,4.6,2.094395102,94.92,0.71,32.17,1007.12,270.2465753,10,12
10/1/2022 13:00,24.8,1.4,2.932153143,94.92,0.47,15.09,1006.68,270.2465753,10,13
10/1/2022 14:00,25.8,0,3.141592654,94.92,1.94,11.33,1005.8,270.2465753,10,14
10/1/2022 15:00,28,0,3.141592654,90.6,2.28,5.73,1005.2,270.2465753,10,15
10/1/2022 16:00,28.8,0,4.834562028,87.4,1.32,10.49,1005.2,270.2465753,10,16
10/1/2022 17:00,26.6,1,0,93.76,0.17,12.97,1005.62,270.2465753,10,17
10/1/2022 18:00,24.9,0,0,94.92,0,22.73,1005.86,270.2465753,10,18
10/1/2022 19:00,24.5,0,0.383972435,94.92,0,4.03,1006.94,270.2465753,10,19
10/1/2022 20:00,24.8,0,0.383972435,94.92,0,1.96,1007.7,270.2465753,10,20
10/1/2022 21:00,24.8,0,3.926990817,94.92,0,7.95,1008.68,270.2465753,10,21
10/1/2022 22:00,24.34,0,6.091199089,94.92,0,13.76,1008.88,270.2465753,10,22
10/1/2022 23:00,24.2,0,5.497787144,94.92,0,15.57,1008.38,270.2465753,10,23
10/2/2022 0:00,24.2,0,5.846852994,94.92,0,13.08,1008.06,271.2328767,10,0
10/2/2022 1:00,24.1,0,0,94.92,0,11.93,1007.68,271.2328767,10,1
10/2/2022 2:00,24,0,0,94.92,0,12.22,1006.9,271.2328767,10,2
10/2/2022 3:00,24,0,6.021385919,94.92,0,10.35,1006.32,271.2328767,10,3
10/2/2022 4:00,23.7,0,0,94.92,0,11.93,1006.6,271.2328767,10,4
10/2/2022 5:00,24.1,0,0,94.92,0,11.99,1006.78,271.2328767,10,5
10/2/2022 6:00,24.1,0,0,94.92,0.1,15.69,1007.3,271.2328767,10,6
10/2/2022 7:00,24.5,0,0,94.92,0.57,21.08,1008,271.2328767,10,7
10/2/2022 8:00,25.62,0,0,94.92,1.33,30.07,1008.4,271.2328767,10,8
10/2/2022 9:00,26.6,0.2,0,94.92,2.27,43.5,1008.66,271.2328767,10,9
10/2/2022 10:00,26.94,0,0,94.66,2.11,39.15,1008.3,271.2328767,10,10
10/2/2022 11:00,28.5,0,0,88.6,5.46,37.37,1007.86,271.2328767,10,11
10/2/2022 12:00,29.7,0,0.087266463,80.6,4.05,34.47,1006.8,271.2328767,10,12
10/2/2022 13:00,30.6,0,0.191986218,77.5,2.03,38.65,1005.82,271.2328767,10,13
10/2/2022 14:00,31.66,0,0.191986218,71.34,5.99,38.36,1004.5,271.2328767,10,14
10/2/2022 15:00,31.6,0,0.174532925,70.22,1.83,31.8,1003.8,271.2328767,10,15
10/2/2022 16:00,32.4,0,0,67.64,1.22,32.29,1003.74,271.2328767,10,16
10/2/2022 17:00,31.7,0,0,71.2,0.53,38.57,1004.3,271.2328767,10,17
10/2/2022 18:00,29.52,0,0,80.58,0,25.87,1005.3,271.2328767,10,18
10/2/2022 19:00,28.2,0,0,91.1,0,12.32,1006.1,271.2328767,10,19
10/2/2022 20:00,27.4,0,5.183627878,94,0,12.19,1007.16,271.2328767,10,20
10/2/2022 21:00,23.9,20,1.483529864,94.92,0,64.94,1008.5,271.2328767,10,21
10/2/2022 22:00,24,1,4.71238898,94.92,0,67.205,1008.62,271.2328767,10,22
10/2/2022 23:00,23.94,0.6,4.241150082,94.92,0,69.47,1008.38,271.2328767,10,23
